city_slug,city_query,search_page,search_position,title,url,address,score_raw,score_right,stars,preferred_partner,travel_sustainable_badge,sustainability_level_raw,room_type_count,property_type,sub_staff,sub_facilities,sub_cleanliness,sub_comfort,sub_value_for_money,sub_location,sub_free_wifi,facility_group_count,popular_facility_count,badge_count,popular_facilities_str,facility_groups_str
sabah,Kota Kinabalu,1,5,Holiday Suites Seaview at The Shore Kota Kinabalu,https://www.booking.com/hotel/my/holiday-suites-seaview-at-the-shore-kota-kinabalu.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1451645110_416514043_0_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=5&highlighted_blocks=1451645110_416514043_0_0_0&hpos=5&matching_block_id=1451645110_416514043_0_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1451645110_416514043_0_0_0__16380&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"2, Jln Lapan Belas The Shore, 88000 Kota Kinabalu, Malaysia",7.1 Good · 72 reviews,7.1 Rated: Good 7.1 – based on 72 reviews Expand ratings and reviews section Good 72 reviews,3,False,False,,53,Booking.com,7.9,7.3,7.6,7.9,7.9,8.5,8.3,13,6,0,Outdoor swimming pool | Parking on site | Free Wifi | Outdoor swimming pool | Parking on site | Free Wifi,"Great for your stay | Parking
Public parking is available on site (reservation is not needed) and costs MYR 24 per day. | Internet
Wifi is available in the rooms and is free of charge. | Kitchen | Bathroom | Living Area | Media & Technology | Room amenities | Outdoor swimming pool
Free! | Outdoor & View | Miscellaneous | Safety & security | Languages Spoken"
sabah,Kota Kinabalu,1,6,AC Residence - A Member of The Luxury Stay Group,https://www.booking.com/hotel/my/ac-residence-city-centre.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=639082302_405476530_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=6&highlighted_blocks=639082302_405476530_2_0_0&hpos=6&matching_block_id=639082302_405476530_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=639082302_405476530_2_0_0__13999&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"AC Residence (Location available in map) Lot 78, Block i, Second Floor, Asia City, 88000 Kota Kinabalu, Malaysia",9.3 Wonderful · 351 reviews,9.3 Rated: Wonderful 9.3 – based on 351 reviews Expand ratings and reviews section Wonderful 351 reviews,4,False,False,,31,Booking.com,9.7,9.5,9.6,9.6,9.5,9.2,9,16,12,0,Non-smoking rooms | Room service | Free parking | Free Wifi | 2 restaurants | Bar | Non-smoking rooms | Room service | Free parking | Free Wifi | 2 restaurants | Bar,"Great for your stay | Bathroom | Bedroom | Kitchen | Room amenities | Living Area | Media & Technology | Food & Drink | Internet
Wifi is available in the rooms and is free of charge. | Parking
Free private parking is available on site (reservation is not needed). | Front Desk Services | Cleaning Services | Safety & security | General | Accessibility | Languages Spoken"
sabah,Kota Kinabalu,1,7,"Shangri-La Tanjung Aru, Kota Kinabalu",https://www.booking.com/hotel/my/shangrilatar.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=2563631_95149324_2_1_0_639228&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=7&highlighted_blocks=2563631_95149324_2_1_0_639228&hpos=7&matching_block_id=2563631_95149324_2_1_0_639228&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=2563631_95149324_2_1_0_639228_85800&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"No 20, Jalan Aru, Tanjung Aru, 88100 Kota Kinabalu, Malaysia","8.4 Very Good · 1,509 reviews","8.4 Rated: Very Good 8.4 – based on 1,509 reviews Expand ratings and reviews section Very Good 1,509 reviews",5,False,True,Certified,73,Booking.com,9.1,8.6,8.9,8.9,7.7,8.9,9,23,20,11,2 swimming pools (temporarily closed) | Non-smoking rooms | Spa and wellness center | Room service | Fitness center | Free parking | Free Wifi | Bar | Beachfront | Good Breakfast | 2 swimming pools (temporarily closed) | Non-smoking rooms | Spa and wellness center | Room service | Fitness center | Free parking | Free Wifi | Bar | Beachfront | Good Breakfast,"Great for your stay | Bathroom | Bedroom | View | Outdoors | Kitchen | Room amenities | Activities | Living Area | Media & Technology | Food & Drink | Internet
Wifi is available in the rooms and is free of charge. | Parking
Free private parking is available on site (reservation is not needed). | Front Desk Services | Entertainment & Family Services | Cleaning Services | Business Facilities | Safety & security | General | Accessibility | 2 swimming pools | Spa | Languages Spoken"
sabah,Kota Kinabalu,1,8,Hilton Garden Inn Kota Kinabalu Tuaran,https://www.booking.com/hotel/my/borneo-beach-amp-mangrove-resort.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1173340409_434190084_2_2_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=8&highlighted_blocks=1173340409_434190084_2_2_0&hpos=8&matching_block_id=1173340409_434190084_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1173340409_434190084_2_2_0__30000&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"No. 1, Jalan Indai Mimpian Jadi, 89200 Kota Kinabalu, Malaysia",7.9 Good · 121 reviews,7.9 Rated: Good 7.9 – based on 121 reviews Expand ratings and reviews section Good 121 reviews,4,False,False,,113,Booking.com,8.8,8.2,8.8,8.6,8.3,7.7,7.5,21,20,6,Outdoor swimming pool | Non-smoking rooms | Room service | Fitness center | Free parking | Free Wifi | Tea/Coffee Maker in All Rooms | Bar | Private beach area | Breakfast | Outdoor swimming pool | Non-smoking rooms | Room service | Fitness center | Free parking | Free Wifi | Tea/Coffee Maker in All Rooms | Bar | Private beach area | Breakfast,"Great for your stay | Bathroom | Bedroom | Outdoors | Room amenities | Activities | Living Area | Media & Technology | Food & Drink | Internet
Wifi is available in public areas and is free of charge. | Parking
Free private parking is available on site (reservation is not needed). | Front Desk Services | Entertainment & Family Services | Cleaning Services | Business Facilities | Safety & security | General | Accessibility | Outdoor swimming pool
Free! | Spa | Languages Spoken"
sabah,Kota Kinabalu,1,9,Grapevine Garden,https://www.booking.com/hotel/my/grapevine-garden.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=954418111_416948188_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=9&highlighted_blocks=954418111_416948188_2_0_0&hpos=9&matching_block_id=954418111_416948188_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=954418111_416948188_2_0_0__8280&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"1 Lorong Millennium 2, 88200 Kota Kinabalu, Malaysia",8.1 Very Good · 352 reviews,8.1 Rated: Very Good 8.1 – based on 352 reviews Expand ratings and reviews section Very Good 352 reviews,0,False,False,,17,Booking.com,8.3,8,8.5,8.4,8.6,8.9,7.5,10,8,0,Non-smoking rooms | Free parking | Free Wifi | Family rooms | Non-smoking rooms | Free parking | Free Wifi | Family rooms,"Great for your stay | Bathroom | Bedroom | Kitchen | Internet
Wifi is available in all areas and is free of charge. | Parking
Free public parking is available at a location nearby (reservation is not possible). | Services | Safety & security | General | Languages Spoken"
sabah,Kota Kinabalu,1,10,King Park Hotel Kota Kinabalu,https://www.booking.com/hotel/my/king-park-kota-kinabalu.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=24928604_432271015_2_1_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=10&highlighted_blocks=24928604_432271015_2_1_0&hpos=10&matching_block_id=24928604_432271015_2_1_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=24928604_432271015_2_1_0__18800&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"Jalan Masjid Lama, Bandaran Berjaya,, 88000 Kota Kinabalu, Malaysia",8.4 Very Good · 899 reviews,8.4 Rated: Very Good 8.4 – based on 899 reviews Expand ratings and reviews section Very Good 899 reviews,3,False,False,,25,Booking.com,9.1,8.6,8.7,8.8,8.8,8.9,8,17,14,0,Non-smoking rooms | Room service | Free Wifi | Restaurant | Family rooms | 24-hour front desk | Very Good Breakfast | Non-smoking rooms | Room service | Free Wifi | Restaurant | Family rooms | 24-hour front desk | Very Good Breakfast,"Great for your stay | Bathroom | Bedroom | Kitchen | Room amenities | Living Area | Media & Technology | Food & Drink | Internet
Wifi is available in the rooms and is free of charge. | Parking
No parking available. | Front Desk Services | Cleaning Services | Business Facilities | Safety & security | General | Accessibility | Languages Spoken"
sabah,Kota Kinabalu,1,11,The Palace Hotel Kota Kinabalu,https://www.booking.com/hotel/my/the-palace-kota-kinabalu.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=24621834_0_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=11&highlighted_blocks=24621834_0_2_0_0&hpos=11&matching_block_id=24621834_0_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=24621834_0_2_0_0__25918&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"No. 1, Jalan Tangki, Karamunsing, 88100 Kota Kinabalu, Malaysia",8.4 Very Good · 272 reviews,8.4 Rated: Very Good 8.4 – based on 272 reviews Expand ratings and reviews section Very Good 272 reviews,4,False,False,,11,Booking.com,9.1,8.5,8.8,8.8,8.5,8.5,6.5,22,20,0,2 swimming pools | Non-smoking rooms | Room service | Fitness center | Free parking | Free Wifi | Restaurant | Tea/Coffee Maker in All Rooms | Bar | Very Good Breakfast | 2 swimming pools | Non-smoking rooms | Room service | Fitness center | Free parking | Free Wifi | Restaurant | Tea/Coffee Maker in All Rooms | Bar | Very Good Breakfast,"Great for your stay | Bathroom | Bedroom | View | Outdoors | Kitchen | Room amenities | Living Area | Media & Technology | Food & Drink | Internet
Wifi is available in the rooms and is free of charge. | Parking
Free public parking is available on site (reservation is needed). | Front Desk Services | Entertainment & Family Services | Cleaning Services | Business Facilities | Safety & security | General | Accessibility | 2 swimming pools | Spa | Languages Spoken"
sabah,Kota Kinabalu,1,12,Maison life 小居屋 The Loft Imago,https://www.booking.com/hotel/my/maison-2-xiao-ju-wu-min-su-2-imagoshang-chang.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=590404604_343883884_0_0_0_309559&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=12&highlighted_blocks=590404604_343883884_0_0_0_309559&hpos=12&matching_block_id=590404604_343883884_0_0_0_309559&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=590404604_343883884_0_0_0_309559_19683&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"The Loft Imago Unit B-3A-21, Jalan Tiung Phase 2, Off Coastal Highway Imago Shopping Mall, 88100 Kota Kinabalu, Malaysia, 88100 Kota Kinabalu, Malaysia","8.2 Very Good · 1,532 reviews","8.2 Rated: Very Good 8.2 – based on 1,532 reviews Expand ratings and reviews section Very Good 1,532 reviews",4,False,False,,181,Booking.com,8.6,8.3,8.4,8.4,8.4,9.2,8.8,23,10,0,Outdoor swimming pool | Non-smoking rooms | Airport shuttle | Free parking | Free Wifi | Outdoor swimming pool | Non-smoking rooms | Airport shuttle | Free parking | Free Wifi,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor swimming pool
Free! | Activities | Outdoor & View | Building Characteristics | Transportation | Front Desk Services | Entertainment & Family Services | Cleaning Services | Shops | Miscellaneous | Safety & security | Languages Spoken"
sabah,Kota Kinabalu,1,13,AGROWTH at Aru Suites,https://www.booking.com/hotel/my/agrowth-at-aru-suites.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1399852403_415134839_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=13&highlighted_blocks=1399852403_415134839_2_0_0&hpos=13&matching_block_id=1399852403_415134839_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1399852403_415134839_2_0_0__20000&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"Aru Suites, 88100 Kota Kinabalu, Malaysia",9.1 Wonderful · 15 reviews,9.1 Rated: Wonderful 9.1 – based on 15 reviews Expand ratings and reviews section Wonderful 15 reviews,4,False,False,,34,Booking.com,9.3,9.7,9.8,9.7,9.8,9.8,,20,10,6,Outdoor swimming pool | Non-smoking rooms | Fitness center | Free parking | Free Wifi | Outdoor swimming pool | Non-smoking rooms | Fitness center | Free parking | Free Wifi,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in the rooms and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor swimming pool
Free! | Spa | Food & Drink | Activities | Building Characteristics | Front Desk Services | Miscellaneous | Safety & security | Languages Spoken"
sabah,Kota Kinabalu,1,14,KEEN Suites@Sutera Avenue,https://www.booking.com/hotel/my/keen-suites-2br-suite-sutera-avenue-opposite-imago-kota-kinabalu.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=350833403_381891970_0_0_0_112507&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=14&highlighted_blocks=350833403_381891970_0_0_0_112507&hpos=14&matching_block_id=350833403_381891970_0_0_0_112507&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=350833403_381891970_0_0_0_112507_18900&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"Sutera Avenue Mall, Coastal Highway, 88100 Kota Kinabalu, Malaysia","7.7 Good · 2,278 reviews","7.7 Rated: Good 7.7 – based on 2,278 reviews Expand ratings and reviews section Good 2,278 reviews",3,False,False,,37,Booking.com,8.4,7.9,8.1,8.1,8.3,8.7,,17,8,0,Outdoor swimming pool | Non-smoking rooms | Fitness center | Free parking | Outdoor swimming pool | Non-smoking rooms | Fitness center | Free parking,"Great for your stay | Parking
Free private parking is available on site (reservation is needed). | Internet
No internet access available. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor swimming pool
Free! | Spa | Front Desk Services | Miscellaneous | Safety & security | Languages Spoken"
sabah,Kota Kinabalu,1,15,"Kivana Suite, Vetro 11 by Ayuhouz",https://www.booking.com/hotel/my/kivana-suite-by-ayuhouz.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1509734606_422729025_2_0_0_1634957&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=15&highlighted_blocks=1509734606_422729025_2_0_0_1634957&hpos=15&matching_block_id=1509734606_422729025_2_0_0_1634957&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1509734606_422729025_2_0_0_1634957_22262&srepoch=1789741467&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"Vetro 11 17 and 18, 88300 Kota Kinabalu, Malaysia",9.3 Wonderful · 52 reviews,9.3 Rated: Wonderful 9.3 – based on 52 reviews Expand ratings and reviews section Wonderful 52 reviews,4,False,False,,64,Booking.com,9.7,9.3,9.6,9.6,9.3,9.3,,12,10,0,Non-smoking rooms | Airport shuttle (free) | Parking on site | Free Wifi | Family rooms | Non-smoking rooms | Airport shuttle (free) | Parking on site | Free Wifi | Family rooms,"Great for your stay | Parking
Public parking is available on site (reservation is not needed) and charges may apply. | Internet
Wifi is available in all areas and is free of charge. | Bathroom | Spa | Transportation | Front Desk Services | Cleaning Services | Shops | Miscellaneous | Safety & security | Languages Spoken"
sabah,Kota Kinabalu,1,16,Sunset Seaview Vacation Condos Infinity Avenue,https://www.booking.com/hotel/my/sunset-seaview-vacation-condos-infinity-avenue-kota-kinabalu.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1273206605_400123333_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=16&highlighted_blocks=1273206605_400123333_2_0_0&hpos=1&matching_block_id=1273206605_400123333_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1273206605_400123333_2_0_0__15976&srepoch=1789741464&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"Sutera Avenue, 88100 Kota Kinabalu, Malaysia",7.5 Good · 411 reviews,7.5 Rated: Good 7.5 – based on 411 reviews Expand ratings and reviews section Good 411 reviews,3,False,False,,51,Booking.com,8.1,7.8,8,8,8.1,8.6,8.9,19,12,0,Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms | Bar | Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms | Bar,"Great for your stay | Parking
Free private parking is available on site (reservation is needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor swimming pool
Free! | Spa | Food & Drink | Outdoor & View | Building Characteristics | Front Desk Services | Miscellaneous | Languages Spoken"
sabah,Kota Kinabalu,1,17,KC Suite @ Jesselton Quay,https://www.booking.com/hotel/my/kc-suite-jesselton-quay.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKNk7XVBsACAdICJDg3MGRkYzQxLTAzODItNGRmNS1hYmE2LWZmMTgyODNiZjkwN9gCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1001239801_372931129_0_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=17&highlighted_blocks=1001239801_372931129_0_0_0&hpos=2&matching_block_id=1001239801_372931129_0_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1001239801_372931129_0_0_0__20015&srepoch=1789741464&srpvid=e0136546eb7f0004&type=total&ucfs=1&,"25 Jalan Tun Fuad Stephens, 88400 Kota Kinabalu, Malaysia",8.6 Excellent · 147 reviews,8.6 Rated: Excellent 8.6 – based on 147 reviews Expand ratings and reviews section Excellent 147 reviews,4,False,False,,19,Booking.com,8.9,8.5,8.9,8.9,9,9.2,10,11,8,0,Outdoor swimming pool | Non-smoking rooms | Free Wifi | Family rooms | Outdoor swimming pool | Non-smoking rooms | Free Wifi | Family rooms,"Great for your stay | Parking
No parking available. | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bathroom | Media & Technology | Outdoor swimming pool | Outdoor & View | Shops | Miscellaneous | Languages Spoken"
